001358535068958851;2;XZ1270;5739878991612678
001358535080171677;1;XZ166;5440749293652449
001358655043086860;3;XZ1268;5867836519138541
001358655084492020;3;XZ1144;4600215748654W55
001358675047743858;1;XZ137;5796447267374423
001358675063865374;1;XZ1107;5014299327155256
001358745084222605;5;T3214;5675236234444285
001358745095177828;6;T3173;5254851A98856722
001358755021685514;2;XZ12;4179801A62526129
001358755033586519;4;T3107;5015266781516777
001358825048114224;5;T337;50455745833X4481
001358825076942728;5;T319;4273125865642W92
001358835021176824;3;XZ1251;42391429Z6798429
001358835061026693;1;XZ1121;5066825244778W27
001359115051463621;6;T3274;5120491A14385936
001359115072923701;6;T377;4417166499133531
001359195031071121;3;XZ172;5839156793966573
001359195039326390;2;XZ1270;5227828616493475
001359245030193838;6;T3122;4583187885424144
001359245081562220;6;T3232;4347585813582W97
001359405014462822;4;T3227;4592816964195625
001359405085849305;6;T3288;43772246842X9447
001359555020861513;5;T345;5770805789184W51
001359555079433760;6;T3245;49732823Z1229597
001359815073744210;5;T3224;56942847434X3422
001359895033727540;4;T3143;5884615536248W16
001359895040783910;4;T3196;438438311B895853
001359895081181607;5;T3143;5671955972126W35
001359925025966132;6;T391;4437778971271962
001359925033795790;5;T3263;5705891A14779134
001359965076428139;3;XZ1108;48815610887824127
001359965095891586;1;XZ110;51207749362X8922
001360075031707177;2;XZ1133;5120648268469667
001360075096808315;1;XZ181;5748307637784549
001360125042461582;2;XZ1197;4589075786353W11
001360125043502600;1;XZ1167;4125649133838887
001360125055503123;5;T38;4366848142134672
001360165048843487;4;T36;5466211A21863891
001360165063364747;1;XZ1104;49109124Z2749643
001360195043779663;5;T3139;4427865984481W21
001360195070483381;6;T3220;4170378928533269
001360235035179350;1;XZ123;47380328Z5389553
001360235090088240;1;XZ1206;478812338B456488
001360315077926862;1;XZ117;54547241287X4952
001360315082268465;6;T3293;4255478989776625
001360475015024871;4;T310;5138008797875421
001360475063828752;2;XZ1186;5750779454254712
001360525039371601;3;XZ1203;5990655228339W11
001360525099659162;2;XZ1184;4549031A17357849
001360595012619686;2;XZ1145;5914315513532W22
001360595019022225;4;T3165;5930937791282555
001360695028362968;5;T3250;5295825161791W66
001360695091717483;4;T352;5848255724946W57
001360745022884617;1;XZ1276;4583866676545539
001360745092363638;4;T3248;5486277257669228
001360765036298115;4;T3103;579270362B239713
001360765067911840;2;XZ1139;518795377B398986
001360855076539917;4;T360;44819445631X9517
001360855098340618;6;T3238;49278423Z8784926
001361075065531593;5;T3216;5162158351586572
001361075083762853;3;XZ1167;5147066221714138
001361225038878895;6;T324;5912456159814985
001361225062315501;5;T370;50726624Z3284644
001361305051263392;4;T3164;4454749741497724
001361305088774819;1;XZ1250;41716110659565725
001361325056886884;5;T3187;4322298292368238
001361325084016292;3;XZ1216;4431298179789781
001361505024226396;5;T3233;4905116123882632
001361505031900635;4;T348;494700355B383186
001361515048255236;3;XZ195;4921261A68366549
001361515052441105;4;T3248;4896129792741698
001361525054985431;6;T3141;5618936812534916
001361525068323823;4;T3245;4511266135186769
001361535030854060;2;XZ170;4576825335616W22
001361535096679490;1;XZ1295;48730210432519233
001361645026195863;5;T3238;4632977759564252
001361645063929525;3;XZ1287;59027410522632525
001361785016668318;2;XZ1196;5842038526319753
001361785033550139;5;T3215;5422845333226W42
001361815011448154;3;XZ1168;4584829656174824
001361815036538443;2;XZ1140;431852393B187554
001361855049496628;4;T3224;52379328Z5299562
001361855060831227;2;XZ1262;5551009611637355
001361995045821518;5;T3104;54685322Z2168674
001361995061318690;1;XZ165;53115141378X1824
001362145090622763;4;T362;5233885882224W32
001362145092095054;1;XZ1143;5832799922131785
001362225035444632;1;XZ186;4147529411965231
001362225046861836;2;XZ1175;4763265388944W24
001362285016600745;2;XZ1168;42527010167332313
001362285026600559;5;T3172;4393539915664385
001362335027527568;3;XZ1267;5026846637932157
001362335098710294;6;T3201;577662348B457859
001362345011991883;5;T3254;5644391A81291941
001362345028290339;1;XZ1202;5249485823165W32
001362415046551944;6;T3239;4309541A91214456
001362505022080302;2;XZ130;5875876554125725
001362505072092381;6;T3172;5139818173463475
001362585013509505;4;T3123;53392010496391822
001362585021875467;3;XZ190;514212329B842679
001362665037500886;4;T3144;5172176761275363
001362665042430507;4;T3210;5257385644847W77
001362695020103808;3;XZ1153;5170557814935476
001362695085340870;3;XZ1254;4136731A91383294
001362855013926642;5;T3191;5750578423372418
001362855014824729;4;T360;59845022Z5339792
001362905014320089;2;XZ1222;55258028Z6723495
001362905039622173;1;XZ1224;494422327B848838
001362965059839596;3;XZ1100;547759398B851671
001362965067211513;2;XZ1227;5571898629563829
001362995035655807;3;XZ187;5964917516871397
001362995059115502;6;T3256;4864839129578319
001363295075823556;2;XZ1259;4406341A98438189
001363295077747595;2;XZ172;52151129Z1621685
001363475025532890;2;XZ1293;5152409187171271
001363475083938766;4;T3162;45760310313821538
001363765040950689;6;T3126;5539989386481179
001363765064431311;4;T372;47759848647X9275
001363905087564016;4;T3190;4622998944753874
001363905088411447;6;T3159;411499348B473882
001363925065664468;1;XZ1117;5660277122149892
001363925098551414;4;T3258;478233356B272372
001364065035549239;6;T33;5623808633438344
001364065044130920;1;XZ1255;54493110441776412
001364085040240397;4;T367;4264998937148842
001364085058170487;5;T348;5076518912977943
001364085088351667;4;T318;4271048176446365
001364125048394625;3;XZ197;434479344B723229
001364125082033365;5;T3128;45119810939536533
001364305075744010;5;T3187;5104525645665W61
001364305078576449;2;XZ1235;5845228364671133
001364315012459668;6;T3282;5948337387783167
001364315020084585;1;XZ1199;48295324Z9469537
001364325039193876;6;T357;5328198281519782
001364325099536575;2;XZ1161;5910778529721115
001364405024467909;5;T3180;5173519256766751
001364405076439411;1;XZ15;5191511A78417279
001364415048722149;2;XZ1286;51663944142X3952
001364415070605904;5;T3217;571234317B557695
001364445059276741;1;XZ1185;560692355B798735
001364445063760445;5;T330;5780817788937837
001364465029875367;3;XZ1116;5774545692644W25
001364465033112663;4;T3292;50336728Z3455644
001364635025919685;5;T3202;4943146191828959
001364635054008413;6;T3174;4435755121284W49
001364705080091858;6;T365;50984942861X1988
001364705094148139;1;XZ1158;5436458233755239
001364745012581082;4;T327;47378943335X2639
001364745078992218;5;T369;4516418885529599
001364755021400212;4;T3141;5140115532866W53
001364755035913461;6;T334;4583287417962686
001364775042801692;2;XZ1289;51295941211X2519
001364775046084942;3;XZ171;5874378435673613
001364895077533240;3;XZ1263;5186921A33564982
001364895078782507;2;XZ1123;5817449611615823
001365055082779747;2;XZ19;5874959349985943
001365055090108304;3;XZ1106;5196965138473W55
001365075069313393;6;T3127;5788316645951387
001365075081962983;6;T3197;5759439312313686
001365135027066545;3;XZ173;4844469385766896
001365135051513183;1;XZ1281;4463405169741W97
001365255018534678;6;T3244;4184415963385W92
001365255080446809;2;XZ1213;46442210694653494
001365375038428557;5;T3156;4463055721775W15
001365375071652986;2;XZ1158;48673710134376825
001365385043473376;3;XZ1228;5092615935565W84
001365385094525896;4;T3156;4658769423831932
001365435019465692;3;XZ1117;43547743839X7634
001365435033902214;2;XZ1218;59046827Z9297964
001365465045727718;3;XZ163;5444328895635557
001365465058266528;4;T3192;5645967878994316
001365565012885425;6;T3233;47199748341X5265
001365565028561868;4;T3256;54962110166319135
001365565060320629;3;XZ1291;5618028871916476
001365745045349733;4;T3159;4850279137633596
001365745069387255;5;T3206;4779967882693313
001365765012762604;4;T3192;5751537931549742
001365765097454791;5;T342;4211918878446676
001365775012150599;5;T381;4984257764879627
001365775013538861;3;XZ151;5194771A29896594
001365785020703763;5;T3278;4528467778855142
001365785020711015;2;XZ144;4374746499636573
001365785047287870;6;T3116;46389410172613797
001365785052079122;4;T3147;5184365175999W66
001366005032554016;3;XZ1278;5583635592349W39
001366005071414188;1;XZ1130;44549410953165654
001366025011166471;5;T353;4293405263952W71
001366025024322853;4;T3136;49138510361219912
001366055031848822;3;XZ124;44856010864353725
001366055052813897;3;XZ1199;46050128Z2559234
001366105015230046;3;XZ1282;46332247258X8827
001366105027676959;2;XZ187;4658065395219W43
001366105033253744;4;T3142;50444022Z4153414
001366185012566216;2;XZ1118;537798396B684631
001366185013971745;6;T345;4793031A66513894
001366355024878915;5;T3125;58063045459X4768
001366355057565561;1;XZ1228;53142344638X8593
001366375064305920;6;T319;5089977754197214
001366375086108352;6;T346;4154869394924463
001366385024322169;2;XZ1186;46384046774X9678
001366385069529126;5;T38;4499737397886299
001366685014987018;4;T3248;54930410115269549
001366685053965960;6;T362;41783524Z2572363
001366715012016519;2;XZ1134;47597427Z3545648
001366715042018971;4;T321;48431149331X9498
001366775036260877;3;XZ1263;515474361B939723
001366775055329283;3;XZ184;45911049874X3571
001366785011252997;4;T3115;58310748684X1734
001366785062819570;5;T311;4893417875254954
001366835075478447;2;XZ1291;5199311A21469151
001366835094682235;6;T31;54917621Z5774754
001366985023100576;6;T3141;51437910918767565
001366985096990349;4;T3111;4272306632574736
001367235053777665;5;T312;5715219841379868
001367235078523328;6;T394;5635205445123W94
001367465024145048;5;T365;5742595334985W67
001367465024851530;6;T378;4704511A25698722
001367465035965182;1;XZ127;5583115196411W16
001367465083595484;3;XZ1188;46705548668X6896
001367495039182142;1;XZ1260;5923741A27676626
001367495087783583;5;T362;47833910651921668
001367605072578055;2;XZ1213;51356126Z1141957
001367605085059042;4;T321;4908059515875615
001367705011978109;6;T3125;4753998344781958
001367705012792798;2;XZ1226;5417257369772788
001367735024173496;1;XZ1267;4124188123174713
001367735035774290;6;T3251;54766647297X4249
001367765020760020;5;T3126;444348323B856345
001367765026853479;6;T3207;49981910244871287
001367765036756260;1;XZ1147;56010242476X7473
001367765044510090;4;T377;58206610298477632
001367765071157278;3;XZ158;54941643915X3659
001367805035151135;5;T3177;4232656593193138
001367805053393974;1;XZ1275;42464444789X6958
001367815020431030;2;XZ1166;5158098322876536
001367815091431859;6;T3201;5325328659392184
001367855033631008;5;T393;50858324Z6748987
001367855082993190;1;XZ1267;537974393B326834
001367875017961698;4;T328;4151695382234W74
001367875031996656;6;T3258;4577135356945W41
001367885082881058;1;XZ151;58118822Z1796172
001367885092642798;4;T398;51233226Z4126726
001367915049530618;1;XZ1280;48551749872X4616
001367915092436190;4;T3230;4390149421241324
001367925061355237;2;XZ1251;4187411A96693471
001367925079054111;6;T3282;53196610919379499
001367935042283959;1;XZ1216;4793536267838612
001367935072925481;3;XZ1229;5330911A28197446
001368035061823686;6;T3137;53305310624269584
001368035081155353;2;XZ1135;4393088592348753
001368265024489262;5;T3103;41268210752989647
001368265027634296;3;XZ1196;5825375167356W69
001368265034945053;5;T3229;42206941218X3912
001368265067821706;4;T3268;5066807414533493
001368305019406557;5;T369;5830405885378W58
001368305043572527;5;T383;5710297464694744
001368365066564173;3;XZ1104;5703155586167W74
001368365080470183;3;XZ1219;51970824Z8476322
001368375042200100;2;XZ1138;5325357828765283
001368375056211314;5;T3244;55295723Z9981393
001368395014133691;4;T352;533266381B263868
001368395065953104;1;XZ1185;5307806257318935
001368415093086247;2;XZ168;4950319451856682
001368415096071046;2;XZ1272;50179710798992414
001368445087592119;1;XZ1112;5789907114385671
001368445097810472;2;XZ1221;48933042855X1981
001368565048769210;2;XZ1117;54362843423X2469
001368565071539952;3;XZ125;5320948115154757
001368675067771202;5;T3221;4412758123326926
001368675075364173;3;XZ1228;55180445779X6444
001368835034380254;6;T3279;44672010726755814
001368835054187784;4;T395;560340381B671126
001368885086698692;4;T3261;4205745581122W58
001368885096825716;2;XZ1269;5894301A97721441
001368905014097087;2;XZ19;4753339857188365
001368905041618844;6;T321;53017310923326241
001368905062829767;5;T3182;50961325Z6323871
001368905067440290;6;T3246;5263197876499899
001368935032804624;4;T388;53039341553X4213
001368935046662300;1;XZ1265;52179944247X8478
001369015013351683;1;XZ166;50859846775X3112
001369015071633375;1;XZ166;5198106183995986
001369075011531697;6;T3173;418332383B561473
001369075086896204;2;XZ1204;5598279379666624
001369135053324125;4;T3270;48023710978888123
001369165020484664;5;T341;5360468949234417
001369165062205284;3;XZ1128;44349423Z8221461
001369205059210347;1;XZ1236;5117337695374458
001369205060725976;3;XZ1249;45066725Z2774771
001369225038966054;6;T3141;5206908892535164
001369225055864058;3;XZ1159;5022488191322197
001369255021879863;3;XZ1174;4191101A46972761
001369615048091822;1;XZ1260;44431247154X2348
001369615080294589;2;XZ1240;4964165234269W71
001369635086665570;2;XZ1173;557942354B957491
001369635094431545;3;XZ1115;56049548835X8486
001369685034573942;1;XZ1278;5522025123989W43
001369685073509057;2;XZ1300;477988349B898559
001369695021544442;1;XZ1256;45342047568X1386
001369695077240748;2;XZ1113;44857610575633972
001369765024195313;2;XZ1298;4673349784829956
001369765070919495;6;T3281;41258349394X7871
001369765099142506;3;XZ116;5491366641649735
001369855016897949;1;XZ1263;55068427Z5115156
001369855025402621;6;T319;4670329899825826
001369905094148843;4;T349;520429356B484997
001369905099884436;1;XZ117;5106578623327728
001369915051768410;5;T3279;49959110989224118
001369915052239505;6;T3161;5093718939754971
001369925034741154;4;T3165;43058043731X8921
001369925053580719;5;T3205;4954779169176898
001370005039429623;6;T36;4816655518765W99
001370005053365509;2;XZ1240;5084937853117949
001370025030813811;2;XZ127;51198210119929846
001370025033310277;2;XZ156;5361067861763369
001370085016672302;4;T394;42484710125827633
001370085053857839;3;XZ189;5865356217911674
001370105066769853;2;XZ1190;4853827277555652
001370105097197747;6;T3292;51254124Z1548725
001370135017450389;3;XZ198;5235755383758W79
001370135041692881;1;XZ1162;5622306592887645
001370165037561115;4;T3162;4197075115913W73
001370165099661988;3;XZ1222;44947910233765114
001370385017095787;3;XZ1297;48134124Z5137854
001370385034166132;1;XZ1106;4699129863138586
001370585015120519;2;XZ1140;5877956335787766
001370585077228392;6;T3230;58260549224X9131
001370645011452418;6;T3215;53922327Z7357658
001370645030775045;6;T3102;5785539677353871
001370695060452608;4;T3262;5226361A51841369
001370695095132574;5;T381;54920110199378184
001370725060174395;4;T3150;53020522Z4649277
001370725078099392;4;T3176;4296666767723568
001370815039578934;6;T3242;55930327Z1631232
001370815069921735;2;XZ1178;4131776465518755
001370885072541463;5;T34;50765126Z5815147
001370885096815941;2;XZ166;45633625Z1442699
001370925014880967;2;XZ149;5199119924769594
001370925058057339;4;T3165;483407387B448791
001370965030177320;6;T3255;56095626Z9597147
001370965034857361;5;T3219;5413216334392652
001370995077111742;2;XZ1121;56968022Z1446189
001370995086544151;5;T3117;5280921A13292348
001371025042262347;5;T3247;5048471A39627825
001371025079375395;4;T3112;476604758662
